,18-Dec-2025
The Nifty witnessed an intraday movement of about 176.05 points.The closing index was 0.01 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 87865.32
, Traded Quantity (in Lakhs), 43797.69
, Number of Trades, 29913405
, Total Market Capitalisation (Rs. Crores), 46350554.12

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,TICL,BE,        25.86,                  2277349.91,88270
,TIGERLOGS,EQ,        36.27,                  3267591.37,89568
,TIIL,EQ,      2256.10,                 20335774.50,9178
,TIINDIA,EQ,      2579.90,                648094594.60,250404
,TIJARIA,EQ,         5.40,                  3590238.39,680147
,TIL,EQ,       264.65,                 10107914.65,38177
,TIMETECHNO,EQ,       185.62,                251313527.47,1342972
,TIMKEN,EQ,      3016.30,                 68706436.10,22754
,TINNARUBR,EQ,       785.40,                  8325762.50,10643
,TIPSFILMS,EQ,       406.60,                  2299850.70,5681
,TIPSMUSIC,EQ,       533.25,                105956412.20,198187
,TIRUMALCHM,EQ,       232.39,                 45777342.43,198502
,TIRUPATIFL,EQ,        31.48,                 18872293.90,608270
,TITAGARH,EQ,       772.35,                870788111.15,1124965
,TMB,EQ,       507.45,                 32069539.90,63107
,TMCV,EQ,       401.05,               7478780124.75,18688147
,TNIDETF,EQ,        98.85,                  2859489.98,28982
,TNPETRO,EQ,       102.66,                 12748701.57,123667
,TNPL,EQ,       140.29,                  5679117.42,39956
,TNTELE,EQ,         9.99,                    91698.67,9092
,TOKYOPLAST,EQ,       107.67,                   348947.48,3232
,TOLINS,EQ,       131.09,                  9550029.36,72681
,TOP100CASE,EQ,        10.99,                  7640998.25,695373
,TOP10ADD,EQ,       101.36,                  4159154.87,41049
,TOP15IETF,EQ,        11.02,                 24402788.59,2208092
,TORNTPOWER,EQ,      1252.70,                560076853.20,445141
,TOTAL,EQ,        75.13,                   355631.20,4758
,TOUCHWOOD,EQ,       103.41,                   347677.72,3345
,TPHQ,EQ,         0.54,                   519220.89,955749
,TPLPLASTEH,EQ,        66.28,                  9648993.31,141558
,TRACXN,EQ,        39.12,                  4343982.27,110610
,TRANSRAILL,EQ,       572.95,                284187032.45,493621
,TRANSTEEL,SM,       140.95,                  8312200.00,59000
,TRANSWIND,ST,        22.10,                    88400.00,4000
,TRANSWORLD,EQ,       198.46,                 12609855.97,62440
,TRAVELFOOD,EQ,      1258.50,                 23681244.80,19037
,TREEHOUSE,EQ,         8.62,                   183263.48,21102
,TREJHARA,BE,       239.55,                  1650522.70,6853
,TREL,EQ,        30.85,                 10817088.43,355932
,TRF,EQ,       302.80,                  2035318.65,6713
,TRIDENT,EQ,        26.67,                 85156808.58,3200248
,TRIGYN,EQ,        67.12,                   682588.63,10121
,TRITURBINE,EQ,       522.85,                 67013469.95,128347
,TRIVENI,EQ,       371.50,                109974646.50,296415
,TROM,SM,        78.80,                   331680.00,4200
,TRU,EQ,         8.10,                   513430.61,65074
,TRUALT,EQ,       406.95,                 33045146.00,81336
,TRUST,ST,        50.25,                   179670.00,3600
,TSC,SM,        47.50,                   477500.00,10000
,TSFINV,EQ,       449.35,                 16306230.65,36333
,TTKHLTCARE,EQ,      1037.90,                  6921444.10,6683
,TTKPRESTIG,EQ,       614.30,                  5906625.50,9604
,TTL,EQ,         8.58,                  1366960.81,157050
,TTML,EQ,        49.90,                222814402.40,4483136
,TUNWAL,SM,        34.40,                 15192900.00,430000
,TVSELECT,BE,       483.25,                  9959150.40,20479
,TVSHLTD,EQ,     14152.00,                 26133104.00,1849
,TVSSCS,EQ,       104.11,                 39048321.06,374055
,TVSSRICHAK,EQ,      4125.20,                 13644589.30,3313
,TVTODAY,EQ,       133.10,                  3016307.15,22514
,TVVISION,BE,        11.83,                  3009404.21,255754
,UBL,EQ,      1588.20,                 56429301.60,35470
,UCAL,EQ,       110.85,                   709760.35,6433
,UCL,SM,        48.00,                    96000.00,2000
,UCOBANK,EQ,        28.53,                122802450.88,4315194
,UDS,EQ,       172.13,                 10024221.40,58511
,UFBL,EQ,       174.16,                 12483298.36,70854
,UFLEX,EQ,       470.00,                  4240664.60,9024
,UFO,EQ,        82.98,                 10246532.53,123249
,UGARSUGAR,EQ,        45.43,                  6828331.01,151466
,UGROCAP,EQ,       170.26,                 23732018.59,139459
,UHTL,SM,        56.85,                   791900.00,14000
,UJJIVANSFB,EQ,        53.30,                207276774.20,3863018
,UMA,SM,        19.25,                   153000.00,8000
,UMAEXPORTS,EQ,        38.10,                   362687.96,9482
,UMESLTD,EQ,         4.98,                    97781.30,19755
,UMIYA-MRO,EQ,        85.49,                  2526286.71,29037
,UNICHEMLAB,EQ,       452.30,                  2206846.45,4884
,UNIDT,EQ,       202.36,                  1561775.97,7637
,UNIECOM,EQ,       115.59,                 13286064.08,114890
,UNIENTER,EQ,       139.83,                   252431.84,1805
,UNIHEALTH,ST,       310.00,                  7790250.00,25000
,UNIINFO,EQ,        15.69,                    41813.82,2735
,UNILEX,SM,        37.00,                   176000.00,4800
,UNIMECH,EQ,       908.25,                 72789441.25,80499
,UNIONBANK,EQ,       154.15,               1281623876.13,8321466
,UNIONGOLD,EQ,       129.60,                  4472314.70,34495
,UNIPARTS,EQ,       488.35,                 15335312.65,31362
,UNITECH,EQ,         5.84,                 17784738.77,3060777
,UNITEDPOLY,BE,        29.51,                  2094568.38,70874
,UNITEDTEA,EQ,       441.10,                   243496.20,552
,UNIVASTU,EQ,        65.22,                  3919925.18,59403
,UNIVCABLES,EQ,       830.05,                 57071818.30,68052
,UNIVPHOTO,EQ,       228.25,                   591410.75,2567
,UNOMINDA,EQ,      1226.60,                389364755.60,317374
,UPL,EQ,       744.40,                556406694.85,748699
,URAVIDEF,EQ,       171.27,                  1264494.88,7377
,URBAN,SM,       145.50,                  2664920.00,18400
,URBANCO,EQ,       122.81,                491686738.02,3999945
,URJA,EQ,        10.98,                 10540969.28,959222
,USASEEDS,SM,       151.05,                   193948.20,1284
,USHAFIN,SM,        36.00,                   633600.00,17600
,USHAMART,EQ,       447.60,                135122394.10,299685
,USK,EQ,        23.06,                   931229.44,41399
,UTIAMC,EQ,      1139.20,                613678491.60,535294
,UTIBANKETF,EQ,        60.69,                  1343170.00,22106
,UTINEXT50,EQ,        72.71,                 12548120.72,173382
,UTINIFTETF,EQ,       284.36,                 11628479.33,40976
,UTISENSETF,EQ,       933.50,                  1712808.22,1840
,UTISXN50,EQ,        91.98,                   340456.91,3698
,UTKARSHBNK,EQ,        14.74,                 52992050.60,3599493
,UTLSOLAR,EQ,       197.28,                 74352172.32,380194
,UTSSAV,SM,       211.05,                 13231530.00,62400
,UTTAMSUGAR,EQ,       266.35,                 55102354.37,208775
,UYFINCORP,BE,        13.99,                   516777.85,36824
,V2RETAIL,EQ,      2191.20,                 96992832.60,44495
,VADILALIND,EQ,      4995.50,                 19282277.00,3870
,VAIBHAVGBL,EQ,       231.39,                104337689.14,448017
,VAISHALI,EQ,         8.86,                  8932961.90,1042140
,VAKRANGEE,EQ,         7.71,                 10602641.19,1385071
,VAL30IETF,EQ,        14.32,                   816882.53,57102
,VALIANTLAB,EQ,        67.87,                 44261342.12,639309
,VALIANTORG,EQ,       258.85,                  3579808.75,13729
,VARDHACRLC,EQ,        37.34,                   527770.74,14124
,VARDMNPOLY,EQ,         6.07,                  1385197.51,225256
,VARROC,EQ,       629.05,                108621986.15,173396
,VASCONEQ,EQ,        45.55,                 40948757.08,895810
,VASWANI,EQ,        61.24,                  9949901.77,159858
,VCL,BE,         1.81,                  5623390.21,3061154
,VDEAL,SM,       215.00,                   129000.00,600
,VEEDOL,EQ,      1650.50,                  8373869.60,5125
,VEEKAYEM,SM,       219.40,                  3949450.00,18500
,VENKEYS,EQ,      1410.50,                 37704014.70,26739
,VENTIVE,EQ,       707.95,                 17827971.05,25308
,VENUSPIPES,EQ,      1190.60,                 17775141.90,14912
,VENUSREM,BE,       747.05,                 23109097.30,31096
,VERANDA,EQ,       179.80,                 22932509.02,126342
,VERITAAS,SM,        56.40,                   809280.00,14400
,VERTIS,IV,       107.95,                143052250.00,1325000
,VERTOZ,EQ,        73.07,                 11649974.08,159021
,VESUVIUS,EQ,       462.60,                 12596865.10,27404
,VETO,EQ,       110.81,                  1266960.51,11506
,VGINFOTECH,SM,       152.25,                  5908400.00,39000
,VGL,EQ,       148.73,                 14562557.75,92783
,VGUARD,EQ,       328.20,                 28174379.95,85897
,VHL,EQ,      3566.40,                  1156742.30,325
,VHLTD,BE,       131.93,                  3099531.99,23518
,VIAZ,SM,        67.45,                  1074400.00,16000
,VIDHIING,EQ,       330.25,                   860903.90,2623
,VIDYAWIRES,EQ,        53.17,               1120565051.21,20928514
,VIESL,ST,       238.20,                  9605240.00,40000
,VIGOR,SM,        78.75,                   126000.00,1600
,VIJAYA,EQ,       992.75,                292661172.60,300581
,VIJIFIN,EQ,         2.50,                   336791.41,132493
,VIKASECO,EQ,         1.60,                  2863657.54,1797953
,VIKASLIFE,EQ,         1.76,                  6496982.12,3651984
,VIKRAMSOLR,EQ,       232.65,                173243040.60,743987
,VIKRAN,EQ,        84.91,                311325816.24,3644468
,VILAS,SM,       395.60,                  5984400.00,15000
,VILINBIO,SM,        20.05,                   240600.00,12000
,VIMTALABS,EQ,       592.75,                 47097204.75,79020
,VINATIORGA,EQ,      1553.00,                 19798880.90,12755
,VINCOFE,EQ,       157.26,                186557085.34,1181857
,VINDHYATEL,EQ,      1379.40,                 11887005.90,8616
,VINEETLAB,EQ,        42.36,                  2063730.53,48786
,VINNY,EQ,         1.24,                   291105.27,235433
,VINSYS,SM,       379.10,                  2589237.50,6750
,VINYAS,SM,      1143.25,                  1375920.00,1200
,VINYLINDIA,EQ,       239.66,                  2231310.84,9282
,VIPCLOTHNG,EQ,        32.76,                  1939595.88,59548
,VIPIND,EQ,       349.05,                 27211487.30,77643
,VIPULLTD,EQ,        10.16,                  2838556.13,274792
,VIRINCHI,BE,        21.99,                   986937.64,44413
,VISAKAIND,EQ,        64.11,                  3964939.98,61616
,VISASTEEL,BE,        48.01,                   708187.87,14528
,VISHNU,EQ,       507.15,                 32932873.10,65038
,VISHNUINFR,SM,       172.10,                  1222075.00,7000
,VISHWARAJ,EQ,         6.81,                  1088981.52,160664
,VISHWAS,SM,        38.75,                   328320.00,8000
,VITAL,SM,        58.05,                   612540.00,10800
,VIVIANA,SM,       706.85,                 16215360.00,22200
,VIVIDHA,EQ,         0.69,                   230687.52,330130
,VIVIMEDLAB,BE,        26.60,                  6329090.80,228385
,VLEGOV,EQ,        20.31,                  3029931.49,149079
,VLINFRA,SM,        26.70,                   245550.00,9000
,VLSFINANCE,EQ,       297.45,                 24989218.30,86490
,VMARCIND,SM,       672.80,                  9364200.00,14000
,VMART,EQ,       754.40,                 53549491.85,70955
,VMM,EQ,       133.14,                734157650.93,5520116
,VMSTMT,EQ,        53.18,                 10437719.66,199056
,VOLERCAR,ST,       199.90,                 22399040.00,112000
,VOLTAMP,EQ,      7880.50,                108554951.00,13788
,VOLTAS,EQ,      1401.70,               1493843656.00,1063259
,VPRPL,EQ,        66.64,                412073702.42,6021791
,VRAJ,EQ,       123.58,                  1565310.97,12741
,VRLLOG,EQ,       265.25,                 14355351.70,54144
,VSCL,SM,        16.65,                    49950.00,3000
,VSSL,EQ,       292.05,                 14883787.05,50626
,VSTIND,EQ,       250.10,                 32473961.05,129533
,VSTL,EQ,       130.75,                  3592465.30,27726
,VSTTILLERS,EQ,      5642.00,                 87108802.00,15441
,VTL,EQ,       449.90,                 48423790.95,108183
,WAAREEENER,EQ,      2878.50,               1174195132.90,410003
,WAAREEINDO,BE,       417.10,                 56341295.55,135977
,WAAREERTL,EQ,       932.00,                212571737.30,229145
,WABAG,EQ,      1293.40,                358602099.20,276731
,WAKEFIT,EQ,       192.92,                271498981.93,1418303
,WALCHANNAG,EQ,       197.53,               7766536807.71,39483014
,WALPAR,SM,        47.90,                   192600.00,4000
,WANBURY,EQ,       226.50,                  6223031.50,27333
,WCIL,EQ,       120.33,                 10583751.61,88050
,WEALTH,EQ,       971.25,                  5210010.90,5307
,WEBELSOLAR,EQ,        82.94,                380349386.93,4590316
,WEIZMANIND,EQ,       100.78,                   117953.29,1175
,WEL,EQ,       140.40,                121437331.44,831601
,WELCORP,EQ,       783.90,                315404219.50,402520
,WELENT,EQ,       500.15,                 40595698.55,81094
,WELINV,EQ,      1384.70,                  9872021.60,7164
,WELSPUNLIV,EQ,       133.06,                129691475.01,978273
,WENDT,EQ,      8021.00,                 32505454.50,4052
,WESTLIFE,EQ,       520.35,                 82785643.40,159920
,WEWIN,BE,        45.05,                   643043.89,14138
,WEWORK,EQ,       576.90,                 36589575.00,63477
,WHEELS,EQ,       833.35,                 40351048.30,47973
,WHIRLPOOL,EQ,       925.60,                121439974.80,131911
,WILLAMAGOR,EQ,        30.90,                   100853.63,3274
,WINDLAS,EQ,       737.05,                 33628739.80,45369
,WINDMACHIN,EQ,       266.50,                  9801456.80,37052
,WINSOL,SM,       160.40,                  2023620.00,12800
,WINSOME,BZ,         1.99,                     1942.19,966
,WIPL,EQ,       151.28,                   499767.69,3280
,WOCKPHARMA,EQ,      1379.50,                702980839.70,514442
,WOL3D,ST,       169.00,                   169000.00,1000
,WOMANCART,SM,       291.40,                  4109600.00,14000
,WONDERLA,EQ,       530.35,                 17687956.60,33612
,WORTHPERI,EQ,       141.96,                   873854.23,6141
