,16-Dec-2025
The Nifty witnessed an intraday movement of about 146.4 points.The closing index was 0.64 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 83984.54
, Traded Quantity (in Lakhs), 39374.81
, Number of Trades, 28265852
, Total Market Capitalisation (Rs. Crores), 46532655.59

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,NAVA,EQ,       568.85,                116948497.20,206184
,NAVINFLUOR,EQ,      6030.00,                478256713.50,78794
,NAVKARCORP,EQ,        95.82,                 12307146.24,127957
,NAVKARURB,EQ,         1.48,                  2533433.13,1679438
,NAVNETEDUL,EQ,       142.15,                 18378944.43,130101
,NAZARA,EQ,       245.40,               1270521823.65,5256605
,NBCC,EQ,       111.68,               1111530274.64,9867666
,NBIFIN,EQ,      2245.50,                   186414.50,83
,NCC,EQ,       157.85,                504376691.58,3179498
,NCLIND,EQ,       199.92,                  3025360.73,15112
,NDGL,EQ,      2892.40,                  1274058.90,439
,NDL,EQ,         3.00,                  3593910.68,1189940
,NDLVENTURE,EQ,        87.52,                   856224.06,9708
,NDRAUTO,EQ,       825.90,                 10414945.40,12582
,NDTV,EQ,        92.38,               2550456853.55,27393713
,NECCLTD,EQ,        19.03,                   486082.03,25609
,NECLIFE,BE,        21.19,                 36705415.83,1731108
,NEELAM,SM,        13.65,                   411600.00,30000
,NELCAST,EQ,       107.64,                  2824945.64,26154
,NELCO,EQ,       747.90,                 19105576.90,25403
,NEOCHEM,ST,        94.90,                 18926580.00,199200
,NEOGEN,EQ,      1136.10,                742163126.40,667941
,NEPHROCARE,ST,       120.50,                  1205080.00,10000
,NEPTUNE,SM,       229.30,                  7072300.00,31000
,NESCO,EQ,      1242.50,                 27420441.50,22076
,NETF,EQ,       280.21,                   211138.85,753
,NETWEB,EQ,      3279.30,               1563051308.20,474027
,NETWORK18,EQ,        42.52,                105513889.67,2473376
,NEULANDLAB,EQ,     16123.00,               1387823860.00,86089
,NEWGEN,EQ,       844.40,                280549098.55,327611
,NEWJAISA,SM,        31.20,                   135900.00,4500
,NEXT30ADD,EQ,        39.71,                   997866.01,25118
,NEXT50,EQ,       701.05,                  3771708.17,5378
,NEXT50IETF,EQ,        71.86,                 20617474.80,287065
,NEXTMEDIA,EQ,         6.25,                    54097.88,8798
,NFL,EQ,        87.16,                208814731.34,2353141
,NGIL,EQ,        29.76,                  1222559.39,41584
,NGLFINE,EQ,      1330.50,                  4565881.10,3436
,NH,EQ,      1892.90,                593304285.10,311367
,NHIT,IV,       148.15,               1307423750.00,8825000
,NHPC,EQ,        76.01,                455924432.22,5982508
,NIACL,EQ,       166.41,                132680517.41,788985
,NIBE,EQ,      1195.20,                 86645131.10,72517
,NIBL,EQ,        29.03,                   360109.77,12321
,NIDAN,SM,        20.00,                   118800.00,6000
,NIDOZC26,N7,      2400.20,                    45603.80,19
,NIF100BEES,EQ,       279.26,                  3677941.67,13160
,NIF100IETF,EQ,        29.38,                  3145221.68,107023
,NIF10GETF,EQ,        26.14,                    13107.35,501
,NIF5GETF,EQ,        63.52,                     6796.64,107
,NIFITETF,EQ,       395.30,                    60472.08,153
,NIFMID150,EQ,       221.58,                  1091078.33,4919
,NIFTY1,EQ,       285.36,                 70182966.79,245956
,NIFTY100EW,EQ,        33.59,                   408896.84,12165
,NIFTYADD,EQ,       270.62,                  2538992.41,9372
,NIFTYBEES,EQ,       292.66,               1367895744.84,4667150
,NIFTYBETF,EQ,       264.33,                  2490808.18,9403
,NIFTYCASE,EQ,        10.29,                  3938805.33,382090
,NIFTYETF,EQ,       279.45,                 34978192.72,125103
,NIFTYIETF,EQ,       291.19,                214441798.67,735423
,NIFTYQLITY,EQ,        21.98,                   294850.17,13404
,NIITLTD,EQ,        88.22,                 14160291.73,159156
,NIITMTS,EQ,       399.55,                 34932345.50,88554
,NIKITA,ST,       150.05,                  1431780.00,9600
,NILAINFRA,EQ,         9.73,                  2391652.45,243161
,NILASPACES,BE,        16.28,                  5943577.48,362135
,NILKAMAL,EQ,      1402.80,                  1741233.30,1235
,NINSYS,EQ,       407.35,                 21215116.20,52574
,NIPPOBATRY,EQ,       410.55,                  2101932.15,5074
,NIRAJ,EQ,        36.38,                  6536673.49,181007
,NIRAJISPAT,EQ,       207.06,                    54104.94,250
,NIRMAN,SM,        63.95,                  3084810.00,48300
,NITCO,EQ,        92.36,                 28475515.45,306945
,NITINSPIN,EQ,       318.75,                 15977717.35,50641
,NITIRAJ,EQ,       191.62,                   148070.16,772
,NIVABUPA,EQ,        77.47,                417470162.80,5401221
,NKIND,EQ,        66.98,                    35025.43,533
,NLCINDIA,EQ,       240.45,                239398685.57,995725
,NMDC,EQ,        77.15,                885776057.38,11468902
,NMSTEEL,SM,        30.55,                   539440.00,17600
,NOCIL,EQ,       155.36,                 28172779.98,180299
,NOIDATOLL,EQ,         4.34,                   517758.75,118040
,NORBTEAEXP,BE,        70.60,                    51891.42,724
,NORTHARC,EQ,       254.00,                 50931004.20,199188
,NOVAAGRI,EQ,        39.36,                  6627047.57,167016
,NPBET,EQ,       294.15,                    96113.10,326
,NPST,EQ,      1443.90,                 10847094.90,7434
,NRAIL,EQ,       477.40,                  2927780.50,6033
,NRBBEARING,EQ,       284.90,                 96503262.70,333734
,NRL,EQ,        58.21,                  1956709.41,33261
,NRVANDANA,ST,        61.95,                   938250.00,15000
,NSIL,EQ,      6626.50,                 15031406.00,2266
,NSLNISP,EQ,        40.35,                 58163050.89,1437274
,NTPCGREEN,EQ,        90.27,                176400977.05,1957059
,NUCLEUS,EQ,       932.70,                 62847258.85,66063
,NURECA,EQ,       274.50,                 11141977.95,40394
,NUVAMA,EQ,      7190.00,                371883569.00,51471
,NUVOCO,EQ,       358.50,                 56567732.95,158232
,NV20,EQ,       153.58,                   410278.15,2669
,NV20BEES,EQ,       153.73,                   885396.64,5754
,NV20IETF,EQ,        14.99,                  7328214.04,488690
,NXST,RR,       162.01,                 39352911.17,243591
,NYKAA,EQ,       247.30,               1311840408.10,5298611
,OAL,EQ,       302.65,                  9682358.55,31939
,OBCL,EQ,        55.03,                  2922236.88,53032
,OBEROIRLTY,EQ,      1626.80,                293207548.50,179405
,OBSCP,SM,       306.35,                  9511480.00,30800
,OCCLLTD,EQ,        94.28,                  4754955.09,50072
,ODIGMA,BE,        31.49,                   291859.90,9238
,OFSS,EQ,      7828.50,                841249360.00,107137
,OIL,EQ,       401.70,                239754100.35,597083
,OILCOUNTUB,EQ,        64.61,                  1460207.62,22092
,OILIETF,EQ,        12.00,                 12667270.07,1054321
,OLAELEC,EQ,        34.48,               2539140307.81,71996447
,OLECTRA,EQ,      1197.40,                182628267.90,151633
,OLIL,SM,       303.80,                 10220200.00,33600
,OMAXAUTO,EQ,        98.60,                 12452642.94,125509
,OMAXE,EQ,        65.18,                 25453990.17,391234
,OMFREIGHT,EQ,        90.70,                  2592071.61,28725
,OMINFRAL,EQ,        99.97,                  9051840.98,90297
,OMKARCHEM,BZ,         5.51,                    66794.18,12378
,ONDOOR,SM,       121.40,                  1670880.00,13800
,ONELIFECAP,BE,        15.88,                   140228.51,8719
,ONEPOINT,EQ,        52.32,                 54528017.93,1049371
,ONESOURCE,EQ,      1593.20,                102950385.80,64469
,ONMOBILE,EQ,        60.45,                 59536625.00,999080
,ONWARDTEC,EQ,       272.90,                  3684326.60,13465
,ONYX,SM,        32.50,                   836100.00,26000
,OPTIEMUS,EQ,       532.10,                 23660787.45,44480
,OPTIVALUE,SM,        71.05,                  1139680.00,16000
,ORBTEXP,EQ,       196.69,                 17734527.14,87438
,ORCHASP,EQ,         2.74,                   496841.24,179141
,ORCHPHARMA,EQ,       829.80,                 19023947.30,23090
,ORIANA,SM,      2182.00,                 61058051.25,27900
,ORICONENT,BE,        58.23,                  2398161.85,40610
,ORIENTALTL,EQ,         8.50,                  1237083.95,145051
,ORIENTBELL,EQ,       263.10,                  1942109.50,7348
,ORIENTCEM,EQ,       165.49,                 82952348.60,502454
,ORIENTCER,EQ,        41.33,                  2695701.10,64566
,ORIENTELEC,EQ,       183.16,                 26837844.46,148170
,ORIENTHOT,EQ,       103.37,                 10745787.22,103768
,ORIENTLTD,EQ,        79.75,                   261348.75,3277
,ORIENTPPR,EQ,        22.46,                  6698216.08,296940
,ORIENTTECH,EQ,       334.65,                 43804128.85,130478
,ORISSAMINE,EQ,      4764.90,                 24189904.10,5056
,ORKLAINDIA,EQ,       614.40,                 44140478.85,71997
,ORTINGLOBE,BE,        13.70,                    45046.81,3326
,OSELDEVICE,ST,       559.90,                 14749880.00,26600
,OSIAHYPER,EQ,        18.29,                 21823930.88,1168357
,OSWALAGRO,EQ,        58.10,                  5029327.03,85336
,OSWALGREEN,EQ,        33.49,                  4749023.85,140376
,OSWALPUMPS,EQ,       566.60,                720896091.30,1281992
,OSWALSEEDS,EQ,        13.61,                   151430.36,11134
,OWAIS,SM,       300.45,                  2227380.00,7400
,PACEDIGITK,EQ,       196.26,                 46094173.69,233884
,PAGEIND,EQ,     36355.00,                945013270.00,25922
,PAISALO,EQ,        37.44,                 82477054.71,2219473
,PAKKA,EQ,       103.12,                  5601869.66,54186
,PALASHSECU,EQ,       106.57,                   601992.23,5630
,PALREDTEC,EQ,        39.56,                   391301.39,9634
,PANACEABIO,EQ,       351.35,                  6154545.30,17438
,PANACHE,BE,       340.00,                  1541949.00,4510
,PANAMAPET,EQ,       273.15,                 12578632.55,45581
,PANSARI,BE,       311.15,                    30696.35,99
,PAR,EQ,       100.42,                  1733931.81,17130
,PARACABLES,EQ,        36.01,                 18739437.89,515204
,PARADEEP,EQ,       160.53,               2183487999.12,13449526
,PARAGMILK,EQ,       309.20,                110018939.75,352149
,PARAGON,SM,        43.50,                   207660.00,4800
,PARAS,EQ,       648.65,                185481143.40,284939
,PARASPETRO,EQ,         1.92,                   190638.19,99064
,PARIN,ST,       586.90,                  1313400.00,2250
,PARKHOTELS,EQ,       132.01,                 30638603.42,232716
,PARSVNATH,EQ,        11.82,                  4924686.72,414237
,PARTH,SM,       203.00,                  3694740.00,18000
,PARTYCRUS,SM,        81.00,                   657600.00,8000
,PASHUPATI,EQ,       824.90,                  1302872.75,1588
,PASUPTAC,EQ,        54.51,                  7065030.03,130586
,PATANJALI,EQ,       537.85,               3197485823.80,6005311
,PATELEG-RE,BE,         1.32,                 13937551.39,16303291
,PATELENG,EQ,        29.09,                185265986.86,6384888
,PATELRMART,EQ,       205.75,                 15309841.35,74430
,PATILAUTOM,SM,       190.85,                  2318640.00,12000
,PATINTLOG,EQ,        13.69,                   506104.64,37142
,PATTECH,ST,       116.50,                   174750.00,1500
,PAUSHAKLTD,EQ,       613.10,                 13630393.85,22008
,PAVNAIND,EQ,        27.08,                  1729840.90,63359
,PAYTM,EQ,      1281.40,               3392887052.20,2628713
,PCBL,EQ,       310.90,                 72394216.50,231738
,PCCL,SM,       191.90,                   383240.00,2000
,PCJEWELLER,EQ,        10.15,                288007377.15,28086460
,PDMJEPAPER,EQ,        98.28,                  4003890.10,40638
,PDSL,EQ,       358.30,                 18649384.00,51642
,PEARLPOLY,EQ,        21.66,                   456980.78,20793
,PELATRO,SM,       335.00,                   913095.00,2700
,PENIND,EQ,       197.96,                 58877649.51,295690
,PENINLAND,EQ,        25.76,                  5109260.24,194495
,PENTAGON,ST,        68.40,                   342750.00,5000
,PERSISTENT,EQ,      6263.00,               1472507337.00,235762
,PETRONET,EQ,       264.70,                435426032.45,1637601
,PFIZER,EQ,      5021.20,                 47146689.50,9402
,PFOCUS,EQ,       212.92,               2391085818.52,11201297
,PFS,EQ,        32.97,                 12225685.93,368720
,PGEL,EQ,       570.95,               1505714584.35,2664479
,PGHH,EQ,     12940.00,                 46538913.00,3608
,PGHL,EQ,      5685.00,                 36822379.00,6481
,PGIL,EQ,      1635.00,               1370498228.90,855573
,PGINVIT,IV,        93.32,                148369303.83,1584098
,PHANTOMFX,SM,       237.80,                  3366465.00,14100
,PHARMABEES,EQ,        23.11,                 45549469.09,1969132
,PHOENIXLTD,EQ,      1781.00,                821633100.60,461208
,PHOGLOBAL,SM,        18.55,                   113000.00,6000
,PICCADIL,EQ,       557.65,                 26986342.65,48018
,PIGL,EQ,       130.97,                  4646306.77,35300
,PIIND,EQ,      3259.30,                600474005.00,184939
,PILANIINVS,EQ,      5181.00,                 10273297.50,1995
,PILITA,EQ,        10.57,                   774913.59,73805
,PINELABS,EQ,       227.26,                200903123.79,870188
,PIONEEREMB,EQ,        28.98,                    43731.51,1507
,PIRAMALFIN,EQ,      1523.50,                448825784.90,297241
,PITTIENG,EQ,       801.75,                 13178302.50,16322
,PIXTRANS,EQ,      1460.00,                 20728109.70,14263
,PKTEA,EQ,       775.05,                    71538.90,93
,PLADAINFO,SM,        16.45,                    49350.00,3000
,PLASTIBLEN,EQ,       163.48,                   374251.73,2300
,PLATIND,EQ,       251.70,                 18775659.90,74869
,PLAZACABLE,EQ,        40.49,                   603904.65,14851
,PNBGILTS,EQ,        80.11,                 15988684.39,200242
,PNBHOUSING,EQ,       913.40,                618093676.00,675680
,PNC,EQ,        26.64,                    66066.91,2461
,PNCINFRA,EQ,       256.85,                 56253630.92,218819
,PNGJL,EQ,       603.90,                 70291498.15,117199
,POCL,EQ,      1291.30,                104298608.80,80762
,PODDARMENT,EQ,       268.15,                 10457781.45,37666
,POKARNA,EQ,       833.60,                 46569101.40,55241
,POLICYBZR,EQ,      1820.50,               5538824778.30,3020390
,POLYCAB,EQ,      7361.50,               1963194715.00,267325
