,17-Dec-2025
The Nifty witnessed an intraday movement of about 158.8 points.The closing index was 0.16 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 85179.75
, Traded Quantity (in Lakhs), 40759.53
, Number of Trades, 28077055
, Total Market Capitalisation (Rs. Crores), 46381903.84

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,NIFTYBEES,EQ,       291.71,               2951531123.32,10115469
,NIFTYBETF,EQ,       264.03,                  1188756.22,4504
,NIFTYCASE,EQ,        10.27,                  4163536.44,405204
,NIFTYETF,EQ,       278.97,                 10236132.09,36703
,NIFTYIETF,EQ,       290.37,                137281125.87,472396
,NIFTYQLITY,EQ,        21.93,                   452297.29,20613
,NIITLTD,EQ,        87.22,                 24888123.28,282328
,NIITMTS,EQ,       412.25,                 28975280.45,71406
,NIKITA,ST,       150.40,                  5464140.00,36000
,NILAINFRA,EQ,         9.51,                  2176536.24,226500
,NILASPACES,BE,        15.77,                  3553319.58,223644
,NILKAMAL,EQ,      1373.80,                  2469921.40,1784
,NINSYS,EQ,       400.70,                  1298371.75,3233
,NIPPOBATRY,EQ,       407.70,                  1694494.95,4140
,NIRAJ,EQ,        37.43,                  6482079.89,171191
,NIRAJISPAT,EQ,       203.31,                   107381.26,512
,NIRMAN,SM,        67.10,                  3662865.00,54900
,NITCO,EQ,        91.93,                 16223725.34,175811
,NITINSPIN,EQ,       319.85,                 14503213.65,45358
,NITIRAJ,EQ,       185.68,                   888311.76,4648
,NIVABUPA,EQ,        74.82,                 63868528.56,841121
,NKIND,EQ,        65.15,                    34410.02,523
,NLCINDIA,EQ,       241.79,                199412631.61,826420
,NMDC,EQ,        77.28,                667512192.83,8628268
,NMSTEEL,SM,        30.85,                    49360.00,1600
,NOCIL,EQ,       152.94,                 26180876.22,170683
,NOIDATOLL,EQ,         4.26,                   500903.95,117292
,NORBTEAEXP,BE,        69.20,                    22734.40,324
,NORTHARC,EQ,       246.80,                 65537538.80,263021
,NOVAAGRI,EQ,        38.74,                  4125120.84,105681
,NPBET,EQ,       292.87,                    81139.13,277
,NPST,EQ,      1429.00,                  7330207.80,5120
,NRAIL,EQ,       480.90,                  1691196.55,3512
,NRBBEARING,EQ,       284.65,                 26662070.85,94251
,NRL,EQ,        57.76,                   927068.21,15973
,NRVANDANA,ST,        61.45,                  1644600.00,27000
,NSIL,EQ,      6543.50,                 23676382.50,3617
,NSLNISP,EQ,        39.83,                 64438941.88,1611334
,NTPCGREEN,EQ,        90.35,                195665953.43,2171382
,NUCLEUS,EQ,       917.90,                  6767030.15,7320
,NURECA,EQ,       282.25,                  7323745.85,26039
,NUVAMA,EQ,      7171.00,                292134572.50,40530
,NUVOCO,EQ,       355.90,                 45816155.15,128891
,NV20,EQ,       153.51,                   793070.10,5165
,NV20BEES,EQ,       153.62,                  2380631.49,15488
,NV20IETF,EQ,        14.98,                  3999239.25,267028
,NXST,RR,       160.69,                 23135990.33,143628
,NYKAA,EQ,       245.10,               1021197181.55,4166380
,OAL,EQ,       296.20,                  2341720.45,7817
,OBCL,EQ,        55.04,                  1292280.71,23453
,OBEROIRLTY,EQ,      1609.90,                430728945.30,265395
,OBSCP,SM,       298.05,                 12779020.00,42400
,OCCLLTD,EQ,        93.06,                  2061025.07,22001
,ODIGMA,BE,        31.16,                   430159.69,13703
,OFSS,EQ,      7712.50,                634792994.50,81864
,OIL,EQ,       398.15,                345657044.90,863119
,OILCOUNTUB,EQ,        61.88,                  2339682.03,37193
,OILIETF,EQ,        12.03,                 26845170.37,2229674
,OLAELEC,EQ,        32.90,               5091001803.17,149331706
,OLECTRA,EQ,      1161.50,                306848934.90,262059
,OLIL,SM,       315.70,                  9699800.00,31200
,OMAXAUTO,EQ,       101.66,                  8433496.10,83333
,OMAXE,EQ,        64.43,                  8145238.06,126254
,OMFREIGHT,EQ,        90.14,                 10811142.13,119378
,OMFURN,SM,        92.50,                   111000.00,1200
,OMINFRAL,EQ,        98.05,                  7834062.41,79271
,OMKARCHEM,BZ,         5.68,                    58300.90,10665
,ONDOOR,SM,       119.65,                  4345080.00,36000
,ONELIFECAP,BE,        16.00,                   543595.64,35742
,ONEPOINT,EQ,        52.91,                 42703398.02,808086
,ONESOURCE,EQ,      1618.00,                151512077.90,93850
,ONMOBILE,EQ,        61.43,                 30885875.72,508463
,ONWARDTEC,EQ,       266.45,                 13477903.90,49956
,ONYX,SM,        32.70,                   593500.00,18000
,OPTIEMUS,EQ,       518.75,                 38116233.00,72954
,OPTIVALUE,SM,        70.50,                  2056560.00,28800
,ORBTEXP,EQ,       194.53,                  1321022.25,6746
,ORCHASP,EQ,         2.71,                   342469.70,126247
,ORCHPHARMA,EQ,       807.35,                 42591951.10,52167
,ORIANA,SM,      2136.55,                 63397473.75,29400
,ORICONENT,BE,        59.93,                  3471093.39,58505
,ORIENTALTL,EQ,         8.20,                  1361995.12,163557
,ORIENTBELL,EQ,       263.55,                   481202.65,1822
,ORIENTCEM,EQ,       161.32,                 35328888.86,218089
,ORIENTCER,EQ,        41.24,                  1741926.92,42204
,ORIENTELEC,EQ,       179.28,                 11268938.51,62525
,ORIENTHOT,EQ,       100.38,                 27917637.70,275406
,ORIENTLTD,EQ,        77.78,                    55412.43,710
,ORIENTPPR,EQ,        22.45,                  4225193.18,188518
,ORIENTTECH,EQ,       328.40,                 28774690.10,87168
,ORISSAMINE,EQ,      4720.30,                 13914601.00,2941
,ORKLAINDIA,EQ,       606.05,                 70226637.25,114888
,ORTINGLOBE,BE,        13.70,                    17641.80,1351
,OSELDEVICE,ST,       532.40,                 22068070.00,41200
,OSIAHYPER,EQ,        17.38,                 20245359.70,1119107
,OSWALAGRO,EQ,        57.65,                  2059752.67,35344
,OSWALGREEN,EQ,        32.94,                  9349630.65,280810
,OSWALPUMPS,EQ,       537.20,                307806623.00,563955
,OSWALSEEDS,EQ,        13.38,                   146217.60,10866
,OWAIS,SM,       287.35,                  7308490.00,25400
,PACEDIGITK,EQ,       193.86,                 69786352.47,358367
,PAGEIND,EQ,     36055.00,                574524735.00,15879
,PAISALO,EQ,        36.38,                121549191.45,3304348
,PAKKA,EQ,       101.27,                  5432476.01,53217
,PALASHSECU,EQ,       105.56,                  1223872.26,11586
,PALREDTEC,EQ,        37.63,                   305026.52,7917
,PANACEABIO,EQ,       347.90,                 10490922.95,30124
,PANACHE,BE,       356.75,                   909930.00,2572
,PANAMAPET,EQ,       273.55,                 13410671.05,49205
,PANSARI,BE,       302.05,                   171503.75,576
,PAR,EQ,        99.13,                  4825616.82,48743
,PARACABLES,EQ,        35.30,                 15492593.54,436028
,PARADEEP,EQ,       155.07,                626158025.94,4014740
,PARAGMILK,EQ,       304.75,                 95197995.25,310210
,PARAGON,SM,        42.90,                   519420.00,12000
,PARAMOUNT,SM,        49.00,                    58800.00,1200
,PARAS,EQ,       628.65,                253410864.55,399390
,PARASPETRO,EQ,         1.92,                   110806.84,57537
,PARKHOSPS,EQ,       147.95,               6523535075.25,41035070
,PARKHOTELS,EQ,       133.21,                 67254707.61,499034
,PARSVNATH,EQ,        11.31,                  5790052.21,501034
,PARTH,SM,       208.00,                  2011060.00,9600
,PARTYCRUS,SM,        87.80,                 22605250.00,271000
,PASHUPATI,EQ,       818.45,                   451227.75,550
,PASUPTAC,EQ,        53.78,                  5186839.80,95267
,PATANJALI,EQ,       543.90,               3937604937.55,7343684
,PATELENG,EQ,        30.75,                832303528.27,27077126
,PATELRMART,EQ,       205.50,                 12590831.55,61207
,PATILAUTOM,SM,       186.55,                  2161350.00,11400
,PATINTLOG,EQ,        13.66,                  1442898.51,102891
,PATTECH,ST,       117.00,                   175500.00,1500
,PAUSHAKLTD,EQ,       594.60,                  6400724.35,10649
,PAVNAIND,EQ,        26.28,                  1611758.93,60756
,PAYTM,EQ,      1268.60,               1957448393.00,1537522
,PCBL,EQ,       309.45,                 98739925.55,317354
,PCCL,SM,       195.00,                  1617380.00,8400
,PCJEWELLER,EQ,         9.99,                418046258.79,41475997
,PDMJEPAPER,EQ,        96.13,                  6068636.12,62794
,PDSL,EQ,       351.65,                 14155066.60,40061
,PEARLPOLY,EQ,        22.07,                   207090.63,9294
,PELATRO,SM,       326.65,                  1310970.00,3900
,PENIND,EQ,       195.83,                 79219923.10,404398
,PENINLAND,EQ,        25.59,                  4426314.28,171777
,PENTAGON,ST,        71.80,                   285500.00,4000
,PERFECT,SZ,         3.80,                    34350.00,9000
,PERSISTENT,EQ,      6282.50,               1225872398.00,194752
,PETRONET,EQ,       268.65,                386814192.45,1442506
,PFIZER,EQ,      5058.50,                 64972681.90,12863
,PFOCUS,EQ,       205.29,               2027990746.15,9739530
,PFS,EQ,        32.83,                  9938816.23,301913
,PGEL,EQ,       563.75,                753972273.35,1337525
,PGHH,EQ,     12995.00,                 62184572.00,4809
,PGHL,EQ,      5708.50,                 13239579.00,2322
,PGIL,EQ,      1633.10,                159565932.60,98137
,PGINVIT,IV,        92.89,                128750099.23,1383253
,PHANTOMFX,SM,       231.60,                  6835665.00,29100
,PHARMABEES,EQ,        23.14,                 45472034.10,1966538
,PHOENIXLTD,EQ,      1781.50,                816281061.90,457863
,PHOGLOBAL,SM,        18.55,                    37100.00,2000
,PICCADIL,EQ,       547.55,                 31369377.25,57119
,PIGL,EQ,       130.65,                  3091511.53,23622
,PIIND,EQ,      3206.20,                683244085.60,212931
,PILANIINVS,EQ,      5307.50,                296255884.00,56737
,PILITA,EQ,        10.35,                   885738.14,85164
,PINELABS,EQ,       225.32,                379164723.80,1698676
,PIONEEREMB,EQ,        28.05,                   162652.07,5798
,PIRAMALFIN,EQ,      1514.90,                230399832.50,150234
,PITTIENG,EQ,       803.30,                 46398890.90,57715
,PIXTRANS,EQ,      1453.40,                  8973062.00,6174
,PKTEA,EQ,       852.55,                  4733858.80,5562
,PLADAINFO,SM,        16.45,                    49350.00,3000
,PLASTIBLEN,EQ,       161.76,                   630258.33,3885
,PLATIND,EQ,       249.15,                 19085194.75,76609
,PLAZACABLE,EQ,        39.64,                  1394755.19,35000
,PNBGILTS,EQ,        78.64,                 14665533.31,185431
,PNBHOUSING,EQ,       894.85,                667256807.75,739093
,PNC,EQ,        28.84,                  1022683.02,36002
,PNCINFRA,EQ,       249.13,                 56349702.32,224435
,PNGJL,EQ,       599.65,                 54905316.35,91857
,POCL,EQ,      1268.10,                126323149.80,98869
,PODDARMENT,EQ,       273.30,                  1023476.85,3759
,POKARNA,EQ,       851.60,                 61924175.85,73446
,POLICYBZR,EQ,      1765.00,               3239797980.20,1815598
,POLYCAB,EQ,      7079.50,              12671540492.00,1779522
,POLYMED,EQ,      1848.00,                 53535479.10,28939
,POLYPLEX,EQ,       786.00,                 53648869.30,67912
,POLYSIL,ST,       293.75,                 40243750.00,137000
,PONNIERODE,EQ,       278.25,                   697081.55,2492
,POONAWALLA,EQ,       441.85,                186980980.80,424407
,POSITRON,SM,       208.10,                   564060.00,2700
,POWERINDIA,EQ,     19150.00,               1436043255.00,74571
,POWERMECH,EQ,      2297.10,                132123929.30,57406
,PPAP,EQ,       215.76,                   938072.28,4328
,PPL,EQ,       240.37,                 24169726.77,100182
,PPLPHARMA,EQ,       167.90,                438933786.26,2597044
,PPSL,SM,         9.85,                   203400.00,21000
,PRABHA,EQ,       182.76,                  4486280.00,24369
,PRAENG,BE,        27.10,                   478734.47,17799
,PRAJIND,EQ,       332.60,               1578787162.00,4669528
,PRAKASH,EQ,       130.86,                 51704868.15,393596
,PRAKASHSTL,EQ,         4.00,                   800746.59,199884
,PRAMARA,SM,       347.80,                 14963225.00,43000
,PRANIK,SM,        55.20,                   530080.00,9600
,PRATHAM,SM,       148.40,                  1569480.00,10400
,PRAXIS,EQ,         9.66,                   331837.62,34448
,PRECAM,EQ,       149.39,                 27929659.32,186011
,PRECISION,SM,        12.50,                  1269400.00,102000
,PRECOT,EQ,       438.55,                    28544.90,65
,PRECWIRE,EQ,       225.25,                 87810493.10,386319
,PREMEXPLN,EQ,       474.70,                 92352759.40,191994
,PREMIER,BE,         2.74,                    13520.66,4910
,PREMIERENE,EQ,       907.50,                635840557.30,699819
,PREMIERPOL,EQ,        40.59,                  2937883.40,71067
,PREMIUM,SM,        36.95,                   110850.00,3000
,PRESSTONIC,SM,        60.00,                   192000.00,3200
,PRESTIGE,EQ,      1607.40,                718574962.90,446737
,PRICOLLTD,EQ,       651.20,               1059864906.15,1638057
,PRIMECAB,SM,        82.80,                 13955680.00,161600
,PRIMESECU,EQ,       282.55,                 11255507.00,40097
,PRIMO,EQ,        23.08,                  2269062.21,99511
,PRINCEPIPE,EQ,       247.85,                 27230304.00,109287
,PRITI,EQ,        57.35,                   405162.58,6980
,PRITIKA,SM,        72.30,                  4182200.00,58000
,PRITIKAUTO,EQ,        13.19,                  2184801.78,165104
,PRIVISCL,EQ,      3017.40,                124162692.10,40987
,PRIZOR,SM,       261.75,                  7773320.00,29600
,PRLIND,SM,        77.00,                   379600.00,5000
,PROFX,SM,        59.90,                  6448880.00,107200
,PROLIFE,SM,        76.15,                    76150.00,1000
,PROSTARM,EQ,       175.58,                 68632865.09,391066
,PROTEAN,EQ,       783.90,                159116546.70,202504
,PROV,SM,      1260.00,                   100800.00,80
,PROZONER,BE,        52.73,                  1682561.57,31909
,PRSMJOHNSN,EQ,       125.18,                  9087423.77,72083
,PRUDENT,EQ,      2593.40,                 24537501.10,9373
,PRUDMOULI,EQ,        22.67,                    38723.42,1739
